Old URL,Expected New URL,Actual Behavior,Status,Category
"/technologies/node/recipes/node-aws-lambda","/docs/technologies/node/recipes/node-aws-lambda","Stays at /technologies/node/recipes/node-aws-lambda","No Redirect","🔴 No Redirect"
"/technologies/node/recipes/application-proxies","/docs/technologies/node/recipes/application-proxies","Stays at /technologies/node/recipes/application-proxies","No Redirect","🔴 No Redirect"
"/technologies/node/recipes/wait-for-tasks","/docs/technologies/node/recipes/wait-for-tasks","Stays at /technologies/node/recipes/wait-for-tasks","No Redirect","🔴 No Redirect"
"/technologies/node/api","/docs/technologies/node/api","Stays at /technologies/node/api","No Redirect","🔴 No Redirect"
"/technologies/node/express","/docs/technologies/node/express","Stays at /technologies/node/express","No Redirect","🔴 No Redirect"
"/technologies/node/express/introduction","/docs/technologies/node/express/introduction","Stays at /technologies/node/express/introduction","No Redirect","🔴 No Redirect"
"/technologies/node/express/api","/docs/technologies/node/express/api","Stays at /technologies/node/express/api","No Redirect","🔴 No Redirect"
"/technologies/node/nest","/docs/technologies/node/nest","Stays at /technologies/node/nest","No Redirect","🔴 No Redirect"
"/technologies/node/nest/introduction","/docs/technologies/node/nest/introduction","Stays at /technologies/node/nest/introduction","No Redirect","🔴 No Redirect"
"/technologies/node/nest/api","/docs/technologies/node/nest/api","Stays at /technologies/node/nest/api","No Redirect","🔴 No Redirect"
"/technologies/java","/docs/technologies/java","Stays at /technologies/java","No Redirect","🔴 No Redirect"
"/technologies/java/introduction","/docs/technologies/java/introduction","Stays at /technologies/java/introduction","No Redirect","🔴 No Redirect"
"/technologies/java/api","/docs/technologies/java/api","Stays at /technologies/java/api","No Redirect","🔴 No Redirect"
"/technologies/module-federation","/docs/technologies/module-federation","Stays at /technologies/module-federation","No Redirect","🔴 No Redirect"
"/technologies/module-federation/introduction","/docs/technologies/module-federation/introduction","Stays at /technologies/module-federation/introduction","No Redirect","🔴 No Redirect"
"/technologies/module-federation/concepts","/docs/technologies/module-federation/concepts","Stays at /technologies/module-federation/concepts","No Redirect","🔴 No Redirect"
"/technologies/module-federation/concepts/module-federation-and-nx","/docs/technologies/module-federation/concepts/module-federation-and-nx","Stays at /technologies/module-federation/concepts/module-federation-and-nx","No Redirect","🔴 No Redirect"
"/technologies/module-federation/concepts/nx-module-federation-technical-overview","/docs/technologies/module-federation/concepts/nx-module-federation-technical-overview","Stays at /technologies/module-federation/concepts/nx-module-federation-technical-overview","No Redirect","🔴 No Redirect"
"/technologies/module-federation/concepts/faster-builds-with-module-federation","/docs/technologies/module-federation/concepts/faster-builds-with-module-federation","Stays at /technologies/module-federation/concepts/faster-builds-with-module-federation","No Redirect","🔴 No Redirect"
"/technologies/module-federation/concepts/micro-frontend-architecture","/docs/technologies/module-federation/concepts/micro-frontend-architecture","Stays at /technologies/module-federation/concepts/micro-frontend-architecture","No Redirect","🔴 No Redirect"
"/technologies/module-federation/concepts/manage-library-versions-with-module-federation","/docs/technologies/module-federation/concepts/manage-library-versions-with-module-federation","Stays at /technologies/module-federation/concepts/manage-library-versions-with-module-federation","No Redirect","🔴 No Redirect"
"/technologies/module-federation/recipes","/docs/technologies/module-federation/recipes","Stays at /technologies/module-federation/recipes","No Redirect","🔴 No Redirect"
"/technologies/module-federation/recipes/create-a-host","/docs/technologies/module-federation/recipes/create-a-host","Stays at /technologies/module-federation/recipes/create-a-host","No Redirect","🔴 No Redirect"
"/technologies/module-federation/recipes/create-a-remote","/docs/technologies/module-federation/recipes/create-a-remote","Stays at /technologies/module-federation/recipes/create-a-remote","No Redirect","🔴 No Redirect"
"/technologies/module-federation/recipes/federate-a-module","/docs/technologies/module-federation/recipes/federate-a-module","Stays at /technologies/module-federation/recipes/federate-a-module","No Redirect","🔴 No Redirect"
"/technologies/module-federation/recipes/nx-module-federation-plugin","/docs/technologies/module-federation/recipes/nx-module-federation-plugin","Stays at /technologies/module-federation/recipes/nx-module-federation-plugin","No Redirect","🔴 No Redirect"
"/technologies/module-federation/recipes/nx-module-federation-dev-server-plugin","/docs/technologies/module-federation/recipes/nx-module-federation-dev-server-plugin","Stays at /technologies/module-federation/recipes/nx-module-federation-dev-server-plugin","No Redirect","🔴 No Redirect"
"/technologies/module-federation/api","/docs/technologies/module-federation/api","Stays at /technologies/module-federation/api","No Redirect","🔴 No Redirect"
"/technologies/eslint","/docs/technologies/eslint","Stays at /technologies/eslint","No Redirect","🔴 No Redirect"
"/technologies/eslint/introduction","/docs/technologies/eslint/introduction","Stays at /technologies/eslint/introduction","No Redirect","🔴 No Redirect"
"/technologies/eslint/recipes","/docs/technologies/eslint/recipes","Stays at /technologies/eslint/recipes","No Redirect","🔴 No Redirect"
"/technologies/eslint/recipes/eslint","/docs/technologies/eslint/recipes/eslint","Stays at /technologies/eslint/recipes/eslint","No Redirect","🔴 No Redirect"
"/technologies/eslint/recipes/flat-config","/docs/technologies/eslint/recipes/flat-config","Stays at /technologies/eslint/recipes/flat-config","No Redirect","🔴 No Redirect"
"/technologies/eslint/api","/docs/technologies/eslint/api","Stays at /technologies/eslint/api","No Redirect","🔴 No Redirect"
"/technologies/eslint/eslint-plugin","/docs/technologies/eslint/eslint-plugin","Stays at /technologies/eslint/eslint-plugin","No Redirect","🔴 No Redirect"
"/technologies/eslint/eslint-plugin/recipes","/docs/technologies/eslint/eslint-plugin/recipes","Stays at /technologies/eslint/eslint-plugin/recipes","No Redirect","🔴 No Redirect"
"/technologies/eslint/eslint-plugin/recipes/enforce-module-boundaries","/docs/technologies/eslint/eslint-plugin/recipes/enforce-module-boundaries","Stays at /technologies/eslint/eslint-plugin/recipes/enforce-module-boundaries","No Redirect","🔴 No Redirect"
"/technologies/eslint/eslint-plugin/recipes/dependency-checks","/docs/technologies/eslint/eslint-plugin/recipes/dependency-checks","Stays at /technologies/eslint/eslint-plugin/recipes/dependency-checks","No Redirect","🔴 No Redirect"
"/technologies/eslint/eslint-plugin/api","/docs/technologies/eslint/eslint-plugin/api","Stays at /technologies/eslint/eslint-plugin/api","No Redirect","🔴 No Redirect"
"/technologies/build-tools","/docs/technologies/build-tools","Stays at /technologies/build-tools","No Redirect","🔴 No Redirect"
"/technologies/build-tools/docker","/docs/technologies/build-tools/docker","Stays at /technologies/build-tools/docker","No Redirect","🔴 No Redirect"
"/technologies/build-tools/docker/introduction","/docs/technologies/build-tools/docker/introduction","Stays at /technologies/build-tools/docker/introduction","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack","/docs/technologies/build-tools/webpack","Stays at /technologies/build-tools/webpack","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/introduction","/docs/technologies/build-tools/webpack/introduction","Stays at /technologies/build-tools/webpack/introduction","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/recipes","/docs/technologies/build-tools/webpack/recipes","Stays at /technologies/build-tools/webpack/recipes","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/recipes/webpack-config-setup","/docs/technologies/build-tools/webpack/recipes/webpack-config-setup","Stays at /technologies/build-tools/webpack/recipes/webpack-config-setup","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/recipes/webpack-plugins","/docs/technologies/build-tools/webpack/recipes/webpack-plugins","Stays at /technologies/build-tools/webpack/recipes/webpack-plugins","No Redirect","🔴 No Redirect"
"/technologies/build-tools/webpack/api","/docs/technologies/build-tools/webpack/api","Stays at /technologies/build-tools/webpack/api","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite","/docs/technologies/build-tools/vite","Stays at /technologies/build-tools/vite","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/introduction","/docs/technologies/build-tools/vite/introduction","Stays at /technologies/build-tools/vite/introduction","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/recipes","/docs/technologies/build-tools/vite/recipes","Stays at /technologies/build-tools/vite/recipes","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/recipes/configure-vite","/docs/technologies/build-tools/vite/recipes/configure-vite","Stays at /technologies/build-tools/vite/recipes/configure-vite","No Redirect","🔴 No Redirect"
"/technologies/build-tools/vite/api","/docs/technologies/build-tools/vite/api","Stays at /technologies/build-tools/vite/api","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rollup","/docs/technologies/build-tools/rollup","Stays at /technologies/build-tools/rollup","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rollup/introduction","/docs/technologies/build-tools/rollup/introduction","Stays at /technologies/build-tools/rollup/introduction","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rollup/recipes","/docs/technologies/build-tools/rollup/recipes","Stays at /technologies/build-tools/rollup/recipes","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rollup/api","/docs/technologies/build-tools/rollup/api","Stays at /technologies/build-tools/rollup/api","No Redirect","🔴 No Redirect"
"/technologies/build-tools/esbuild","/docs/technologies/build-tools/esbuild","Stays at /technologies/build-tools/esbuild","No Redirect","🔴 No Redirect"
"/technologies/build-tools/esbuild/introduction","/docs/technologies/build-tools/esbuild/introduction","Stays at /technologies/build-tools/esbuild/introduction","No Redirect","🔴 No Redirect"
"/technologies/build-tools/esbuild/recipes","/docs/technologies/build-tools/esbuild/recipes","Stays at /technologies/build-tools/esbuild/recipes","No Redirect","🔴 No Redirect"
"/technologies/build-tools/esbuild/api","/docs/technologies/build-tools/esbuild/api","Stays at /technologies/build-tools/esbuild/api","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack","/docs/technologies/build-tools/rspack","Stays at /technologies/build-tools/rspack","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/introduction","/docs/technologies/build-tools/rspack/introduction","Stays at /technologies/build-tools/rspack/introduction","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/recipes","/docs/technologies/build-tools/rspack/recipes","Stays at /technologies/build-tools/rspack/recipes","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rspack/api","/docs/technologies/build-tools/rspack/api","Stays at /technologies/build-tools/rspack/api","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rsbuild","/docs/technologies/build-tools/rsbuild","Stays at /technologies/build-tools/rsbuild","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rsbuild/introduction","/docs/technologies/build-tools/rsbuild/introduction","Stays at /technologies/build-tools/rsbuild/introduction","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rsbuild/recipes","/docs/technologies/build-tools/rsbuild/recipes","Stays at /technologies/build-tools/rsbuild/recipes","No Redirect","🔴 No Redirect"
"/technologies/build-tools/rsbuild/api","/docs/technologies/build-tools/rsbuild/api","Stays at /technologies/build-tools/rsbuild/api","No Redirect","🔴 No Redirect"
"/technologies/test-tools","/docs/technologies/test-tools","Stays at /technologies/test-tools","No Redirect","🔴 No Redirect"
"/technologies/test-tools/cypress","/docs/technologies/test-tools/cypress","Stays at /technologies/test-tools/cypress","No Redirect","🔴 No Redirect"
"/technologies/test-tools/cypress/introduction","/docs/technologies/test-tools/cypress/introduction","Stays at /technologies/test-tools/cypress/introduction","No Redirect","🔴 No Redirect"
"/technologies/test-tools/cypress/recipes","/docs/technologies/test-tools/cypress/recipes","Stays at /technologies/test-tools/cypress/recipes","No Redirect","🔴 No Redirect"
"/technologies/test-tools/cypress/recipes/cypress-component-testing","/docs/technologies/test-tools/cypress/recipes/cypress-component-testing","Stays at /technologies/test-tools/cypress/recipes/cypress-component-testing","No Redirect","🔴 No Redirect"
